Row.names	SYMBOL	GENENAME	logFC	AveExpr	t	P.Value	adj.P.Val
17007352	HLA-DPB1	major histocompatibility complex, class II, DP beta 1	-1.24412233333334	5.9482616	-6.2109495144023	1.34610218341739e-06	1.29671075043992e-05
17119702	SNORD54,RPS20	small nucleolar RNA, C/D box 54,ribosomal protein S20	-1.59921133333334	5.2122572	-6.20721549966298	1.35913567081138e-06	1.30693863949547e-05
17027163	HLA-DMB,HLA-DMA	major histocompatibility complex, class II, DM beta,major histocompatibility complex, class II, DM alpha	-1.13282966666667	7.4787872	-6.20491849393136	1.36721683726693e-06	1.31338324895357e-05
16960801	PA2G4P4	proliferation-associated 2G4 pseudogene 4	-1.67334933333334	4.8870164	-6.1979021093111	1.39220451345772e-06	1.33603932633435e-05
17059999	MIR591	microRNA 591	-1.16343166666667	3.8671	-6.19183951534999	1.41416826455492e-06	1.35230453623379e-05
17038687	HLA-DPB1	major histocompatibility complex, class II, DP beta 1	-1.53767766666667	6.4609944	-6.1870775712317	1.43166620074529e-06	1.36565180931861e-05
16877667	FKBP1B	FK506 binding protein 1B, 12.6 kDa	-1.24042033333334	8.3468188	-6.16337097179961	1.52210094020053e-06	1.4340015588644e-05
16780259	LOC101927248	uncharacterized LOC101927248	-1.27149166666667	4.013978	-6.1603645048962	1.533976557853e-06	1.4430087679059e-05
17042548	HLA-DPA1	major histocompatibility complex, class II, DP alpha 1	-1.722616	5.6034304	-6.14430350478865	1.59902833987823e-06	1.49240903763414e-05
16901109	LONRF2	LON peptidase N-terminal domain and ring finger 2	-1.31976866666667	6.2999108	-6.13373284344686	1.6433623886342e-06	1.52829492450816e-05
16818015	SNORA30	small nucleolar RNA, H/ACA box 30	-1.19278433333334	3.6416744	-6.1288204949194	1.66438728140149e-06	1.54432868601361e-05
17119086	SNORD1C,SNHG16,SNORD1A	small nucleolar RNA, C/D box 1C,small nucleolar RNA host gene 16,small nucleolar RNA, C/D box 1A	-1.702761	7.9893764	-6.12601230608951	1.67652865630932e-06	1.55256879034363e-05
16720560	MUC5AC	mucin 5AC, oligomeric mucus/gel-forming	-2.37527266666667	9.6296204	-6.11487555290755	1.72556990676242e-06	1.59179227207929e-05
16785155	SYNE2	spectrin repeat containing, nuclear envelope 2	-1.20011600000001	9.3872384	-6.10252569177217	1.78165615407549e-06	1.63350881469136e-05
16798208	SNORD116-21,SNORD116@,SNORD116-19,SNORD116-17,SNORD116-20	small nucleolar RNA, C/D box 116-21,small nucleolar RNA, C/D box 116 cluster,small nucleolar RNA, C/D box 116-19,small nucleolar RNA, C/D box 116-17,small nucleolar RNA, C/D box 116-20	-1.34991866666667	7.1415448	-6.09642892169223	1.81002212022784e-06	1.65473670248925e-05
16780264	SOX21	SRY (sex determining region Y)-box 21	-1.45275000000001	6.928212	-6.08769231308161	1.85147028669993e-06	1.68606996547457e-05
16826040	HERC2P4	hect domain and RLD 2 pseudogene 4	-1.28140366666667	5.8357948	-6.06593525535204	1.95892099495208e-06	1.77327040255976e-05
17117424	LOC100287497,LOC100287934	uncharacterized LOC100287497,uncharacterized LOC100287934	-1.69350866666667	7.0167268	-6.0639788159592	1.96888765729258e-06	1.7817279531578e-05
16781080	ANKRD10-IT1	ANKRD10 intronic transcript 1	-1.301824	6.5100016	-6.06026354226756	1.98795600074387e-06	1.79670721244074e-05
16720213	LOC692247	uncharacterized LOC692247	-1.15637733333334	5.9534836	-6.0440399714542	2.07343976912525e-06	1.86399061890122e-05
16991757	LOC285628,MIR146A	MIR146A host gene,microRNA 146a	-1.499442	5.3569648	-6.03427013502038	2.12670552606535e-06	1.90284529201882e-05
17020480	GUSBP4	glucuronidase, beta pseudogene 4	-1.484413	4.8213352	-6.02817171724672	2.16065519005658e-06	1.92595823521162e-05
16701317	HNRNPU-AS1	HNRNPU antisense RNA 1	-1.40464333333333	6.676758	-6.02531452113962	2.1767494677231e-06	1.93489594098884e-05
16843417	SLFN12	schlafen family member 12	-1.26133666666667	5.077666	-6.01898312311564	2.21284767565623e-06	1.96270863849186e-05
17009093	VEGFA	vascular endothelial growth factor A	-1.03256	9.40999	-6.01553425886155	2.23276577481711e-06	1.97669307160675e-05
16761495	TAS2R10	taste receptor, type 2, member 10	-1.08102433333334	4.3602704	-6.0147746067197	2.23717731736069e-06	1.97998509230724e-05
16874061	IZUMO1	izumo sperm-egg fusion 1	-1.49886266666667	4.9642304	-6.00744511778843	2.28019824710106e-06	2.01369346897775e-05
17056246	TRIL	TLR4 interactor with leucine-rich repeats	-1.41489233333334	5.9854176	-6.00207426633437	2.31225403413732e-06	2.03759363051416e-05
17027187	HLA-DPA1	major histocompatibility complex, class II, DP alpha 1	-1.69251866666667	5.5913988	-5.99259995737298	2.36991827114812e-06	2.07942859608203e-05
17120238	LOC100287934,LOC101926980,LOC100287497	uncharacterized LOC100287934,uncharacterized LOC101926980,uncharacterized LOC100287497	-1.61249	5.790986	-5.98303323089264	2.42962345053155e-06	2.12593912276373e-05
17118832	SNORD29,SNHG1,SNORD31,SNORD30,SNORD28,SNORD27,SNORD26,SNORD25,SNORD22	small nucleolar RNA, C/D box 29,small nucleolar RNA host gene 1,small nucleolar RNA, C/D box 31,small nucleolar RNA, C/D box 30,small nucleolar RNA, C/D box 28,small nucleolar RNA, C/D box 27,small nucleolar RNA, C/D box 26,small nucleolar RNA, C/D box 25,small nucleolar RNA, C/D box 22	-1.01270966666667	8.9095592	-5.98003736428529	2.44863189382818e-06	2.13994997169707e-05
16921258	EEF1A2	eukaryotic translation elongation factor 1 alpha 2	-1.22689066666667	8.2158296	-5.97797719127698	2.46179079380109e-06	2.15013455176104e-05
16696187	F5	coagulation factor V (proaccelerin, labile factor)	-1.51112666666667	5.714378	-5.97271720115312	2.49571360001924e-06	2.17643595356989e-05
16785709	RDH12	retinol dehydrogenase 12 (all-trans/9-cis/11-cis)	-1.177062	5.6849068	-5.97024325600861	2.51183190242627e-06	2.18782090306147e-05
16745683	VSIG2	V-set and immunoglobulin domain containing 2	-1.38536066666667	10.0623336	-5.96939102616454	2.51740874720727e-06	2.19134218461196e-05
16683903	NR0B2	nuclear receptor subfamily 0, group B, member 2	-2.220777	7.5518568	-5.9674824447593	2.52994369989602e-06	2.20024236110592e-05
16892122	B3GNT7	UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 7	-1.025268	7.3176552	-5.96505260719824	2.54599359609105e-06	2.21016381181177e-05
16753543	MIR548C,MIR548Z	microRNA 548c,microRNA 548z	-2.04843866666667	3.2021528	-5.95900890872411	2.58636288370012e-06	2.23873634788262e-05
16889109	SNORD2,EIF4A2,SNORA63,SNORA4,SNORA81,MIR1248	small nucleolar RNA, C/D box 2,eukaryotic translation initiation factor 4A2,small nucleolar RNA, H/ACA box 63,small nucleolar RNA, H/ACA box 4,small nucleolar RNA, H/ACA box 81,microRNA 1248	-1.63147466666667	5.8141812	-5.94962720507614	2.65031660889724e-06	2.28743629020103e-05
16810970	SNORD18C,RPL4,SNORD16,SNORD18A,SNORD18B	small nucleolar RNA, C/D box 18C,ribosomal protein L4,small nucleolar RNA, C/D box 16,small nucleolar RNA, C/D box 18A,small nucleolar RNA, C/D box 18B	-1.8135	7.633878	-5.94377436057291	2.69102331941306e-06	2.31426385347116e-05
17119068	SNORD42B,CEP164,RPL23A,SNORD42A	small nucleolar RNA, C/D box 42B,centrosomal protein 164kDa,ribosomal protein L23a,small nucleolar RNA, C/D box 42A	-1.24489833333333	6.244404	-5.94031063790186	2.71541118560195e-06	2.33242880822196e-05
16707070	LIPF	lipase, gastric	-2.23704466666667	3.7985892	-5.93751341679633	2.73526949163699e-06	2.34736900290108e-05
16759469	SNORA49	small nucleolar RNA, H/ACA box 49	-1.21885433333334	8.7037964	-5.93519479350376	2.75184149471556e-06	2.35734211881646e-05
16995848	SEPP1	selenoprotein P, plasma, 1	-1.00765666666667	5.499682	-5.92143281212838	2.85231679391988e-06	2.43029640577086e-05
17123862	LOC100507639	uncharacterized LOC100507639	-1.083253	2.9422592	-5.92063139121626	2.85828107004351e-06	2.4339264348755e-05
17119464	SNORD52,C6orf48	small nucleolar RNA, C/D box 52,chromosome 6 open reading frame 48	-1.49122733333334	6.7558896	-5.9203027286722	2.86073066709047e-06	2.43528648474695e-05
17119456	SNORD96A,GNB2L1,SNORD95	small nucleolar RNA, C/D box 96A,guanine nucleotide binding protein (G protein), beta polypeptide 2-like 1,small nucleolar RNA, C/D box 95	-1.296615	6.981368	-5.90799822458949	2.95398435710297e-06	2.50557595352027e-05
17072144	DEPTOR	DEP domain containing MTOR-interacting protein	-1.186441	7.9621444	-5.90702564842704	2.96148528077785e-06	2.51058376814665e-05
16956792	ABI3BP	ABI family, member 3 (NESH) binding protein	-1.05621533333333	5.0181468	-5.90665818772749	2.96432431014657e-06	2.51224506723754e-05
17090564	SNORD62A,SNORD62B	small nucleolar RNA, C/D box 62A,small nucleolar RNA, C/D box 62B	-1.31246966666667	6.1013432	-5.8570129743806	3.37435891779323e-06	2.80646462656288e-05
16882414	SNORD94	small nucleolar RNA, C/D box 94	-1.01422533333334	6.9219788	-5.85099805671474	3.42778964063211e-06	2.84510523658392e-05
17040037	HLA-DPA1	major histocompatibility complex, class II, DP alpha 1	-1.377713	5.5446032	-5.84589888254876	3.4737557208408e-06	2.87740583324734e-05
16743340	SNORD6,TAF1D,SNORA8	small nucleolar RNA, C/D box 6,TATA box binding protein (TBP)-associated factor, RNA polymerase I, D, 41kDa,small nucleolar RNA, H/ACA box 8	-1.131683	8.1499332	-5.83988181868904	3.5287988506018e-06	2.91370677349257e-05
16839194	DOC2B	double C2-like domains, beta	-2.032186	7.5219584	-5.82778015049347	3.64218963189505e-06	2.98919033592674e-05
16836868	TANC2	tetratricopeptide repeat, ankyrin repeat and coiled-coil containing 2	-1.17113266666667	7.9379584	-5.82369968314044	3.68124816799949e-06	3.01864463006824e-05
16696533	SNORD75	small nucleolar RNA, C/D box 75	-1.32840333333333	7.069	-5.82332197160927	3.68488500552925e-06	3.02075981988422e-05
17122934	TPTEP1	transmembrane phosphatase with tensin homology pseudogene 1	-1.06035066666667	6.1607296	-5.81804895502235	3.73603798317872e-06	3.05480449746516e-05
16832566	SNORD42A,RPL23A	small nucleolar RNA, C/D box 42A,ribosomal protein L23a	-1.26321566666667	7.2988136	-5.81240222913257	3.79161299736581e-06	3.09228066576489e-05
16819264	MT1X	metallothionein 1X	-1.58825400000001	9.6704516	-5.80748025055731	3.8407367237742e-06	3.12253863009406e-05
17084723	CA9	carbonic anhydrase IX	-2.68185566666667	9.7301976	-5.80694553379042	3.84611206970889e-06	3.1251301399179e-05
16822249	LOC100134822,LINC01347,LOC100288069,GTF2IP20,LOC101929008,LOC100996442,LOC101928344,LOC101928451,FAM157A,LOC101926901,LOC101929540,FAM157C	uncharacterized LOC100134822,long intergenic non-protein coding RNA 1347,uncharacterized LOC100288069,general transcription factor IIi pseudogene 20,uncharacterized LOC101929008,uncharacterized LOC100996442,protein GVQW1-like,uncharacterized LOC101928451,family with sequence similarity 157, member A,uncharacterized LOC101926901,uncharacterized LOC101929540,family with sequence similarity 157, member C	-1.04284633333334	9.0888072	-5.79584699496562	3.95941635604986e-06	3.2035277789858e-05
16824865	LOC100190986	uncharacterized LOC100190986	-1.46077200000001	8.6765568	-5.79477636417557	3.97052332665594e-06	3.20978723597152e-05
17106438	DOCK11	dedicator of cytokinesis 11	-1.38638933333334	5.2839464	-5.79132047620329	4.00659095155184e-06	3.23436837792836e-05
16768149	RASSF9	Ras association (RalGDS/AF-6) domain family (N-terminal) member 9	-1.67403633333334	5.8204612	-5.78982891025756	4.02225996678125e-06	3.24515774312665e-05
16761507	TAS2R50	taste receptor, type 2, member 50	-1.31279966666667	3.0373432	-5.7896161625143	4.02449994185926e-06	3.24515774312665e-05
16968878	MMRN1	multimerin 1	-1.31807133333334	5.2586512	-5.77921253712633	4.13559047645812e-06	3.31601696104216e-05
16909520	SNORA75	small nucleolar RNA, H/ACA box 75	-1.86682166666667	6.167588	-5.77511574309647	4.1801825849477e-06	3.34426312711764e-05
17072653	PCAT1	prostate cancer associated transcript 1 (non-protein coding)	-1.03227533333334	5.7258488	-5.7686348264949	4.25171998988725e-06	3.39104936881878e-05
17119732	SNORD36C,RPL7A,SNORD36B,SNORD36A,SNORD24	small nucleolar RNA, C/D box 36C,ribosomal protein L7a,small nucleolar RNA, C/D box 36B,small nucleolar RNA, C/D box 36A,small nucleolar RNA, C/D box 24	-1.49220233333334	7.7755716	-5.76103608848734	4.33717423931616e-06	3.45073310170742e-05
16755267	MIR3685	microRNA 3685	-1.099501	3.5813704	-5.76052343373723	4.34300161526232e-06	3.45324834807763e-05
17113980	SMARCA1	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 1	-1.55892766666667	8.6477784	-5.73544784984598	4.63791363298187e-06	3.65216523099942e-05
16949062	EPHB3	EPH receptor B3	-1.37169666666667	8.81622	-5.73360861731362	4.66032549053836e-06	3.66779170631379e-05
17018039	HLA-DPA1	major histocompatibility complex, class II, DP alpha 1	-1.66327866666667	5.8798848	-5.71361532224414	4.91113035714012e-06	3.83664433068461e-05
16773662	ALOX5AP	arachidonate 5-lipoxygenase-activating protein	-1.188939	6.0494236	-5.70996150962745	4.95841878623414e-06	3.8693544469796e-05
17029847	HLA-DPA1	major histocompatibility complex, class II, DP alpha 1	-1.45425666666667	5.632146	-5.69630054174892	5.13933480613316e-06	3.99199717445401e-05
16763295	PRICKLE1	prickle homolog 1	-1.55115033333334	7.1224188	-5.69481959453294	5.15934388448886e-06	4.00209870855178e-05
16684192	SNORD99	small nucleolar RNA, C/D box 99	-1.93001566666667	4.6923676	-5.67241459694282	5.47184198657853e-06	4.2000283104396e-05
17080486	TNFRSF11B	tumor necrosis factor receptor superfamily, member 11b	-1.23117733333334	6.2866656	-5.66932689442323	5.51638238112554e-06	4.22740150875471e-05
17119150	SNORD35A,RPL13A,SNORD34,SNORD33,SNORD32A	small nucleolar RNA, C/D box 35A,ribosomal protein L13a,small nucleolar RNA, C/D box 34,small nucleolar RNA, C/D box 33,small nucleolar RNA, C/D box 32A	-1.11578166666667	9.576974	-5.66140747140282	5.63230230614074e-06	4.29893787293975e-05
16773581	RNU6-82P	RNA, U6 small nuclear 82, pseudogene	-1.15886033333334	2.5891568	-5.65837763568617	5.67729926588547e-06	4.32519367272219e-05
16935620	RRP7BP	ribosomal RNA processing 7 homolog B, pseudogene	-1.519508	3.3812892	-5.65599822071065	5.71289103642538e-06	4.34767139103987e-05
16748879	CAPZA3	capping protein (actin filament) muscle Z-line, alpha 3	-1.01766	3.659428	-5.61992160588552	6.28099305112285e-06	4.7196657148219e-05
16814001	TARSL2	threonyl-tRNA synthetase-like 2	-1.08553666666667	6.62879	-5.61140133503098	6.42329080726818e-06	4.81392956644398e-05
16899509	REG3A	regenerating islet-derived 3 alpha	-1.333298	3.4997952	-5.61010298372001	6.44525865874174e-06	4.82659487867871e-05
17101214	XG,XGY2	Xg blood group,Xg pseudogene, Y-linked 2	-2.10204266666667	6.5434644	-5.60753824575627	6.48887667746616e-06	4.84909018567959e-05
16786060	LOC145474	uncharacterized LOC145474	-1.01298066666667	4.2854956	-5.59595157396392	6.68967330611314e-06	4.97312715801057e-05
16816897	LOC100190986	uncharacterized LOC100190986	-1.42355166666667	8.702702	-5.59099638269357	6.7774505020075e-06	5.01749114775466e-05
16849286	ST6GALNAC1	ST6 (alpha-N-acetyl-neuraminyl-2,3-beta-galactosyl-1,3)-N-acetylgalactosaminide alpha-2,6-sialyltransferase 1	-1.33626233333334	9.3497436	-5.58801629206079	6.8307992783669e-06	5.04913595300554e-05
16978525	SLC9B2	solute carrier family 9, subfamily B (NHA2, cation proton antiporter 2), member 2	-1.51935566666667	8.2416816	-5.58598403426472	6.86742309414654e-06	5.07172387374527e-05
16761511	TAS2R20	taste receptor, type 2, member 20	-1.438572	3.8254148	-5.56203542681477	7.31423215072029e-06	5.36070544674007e-05
17124096	LOC100272216,GUSBP1	uncharacterized LOC100272216,glucuronidase, beta pseudogene 1	-1.56921666666667	6.881346	-5.54405089199643	7.66896279390837e-06	5.59914638536081e-05
16743403	MIR548L	microRNA 548l	-1.32252733333334	4.2084176	-5.53519540491654	7.84995813456502e-06	5.71376952729651e-05
16679892	LOC101929823	uncharacterized LOC101929823	-1.16067866666667	6.5886068	-5.5263720447149	8.03458345832257e-06	5.82358666432332e-05
16904223	RBMS1	RNA binding motif, single stranded interacting protein 1	-1.055372	7.2663108	-5.51687759588424	8.23814747245928e-06	5.9456722796703e-05
16999472	LOC101929964,LINC01184	uncharacterized LOC101929964,long intergenic non-protein coding RNA 1184	-1.05447466666667	5.3312672	-5.51682354377973	8.23932113662176e-06	5.9456722796703e-05
17074958	FGF20	fibroblast growth factor 20	-1.69459	5.691018	-5.51450103465171	8.28991073202088e-06	5.97915828586479e-05
16980096	TBC1D9	TBC1 domain family, member 9 (with GRAM domain)	-1.71047933333334	7.2885964	-5.51405850068951	8.29958561758088e-06	5.98462547977456e-05
16697471	B3GALT2	UDP-Gal:betaGlcNAc beta 1,3-galactosyltransferase, polypeptide 2	-1.33075833333334	4.251562	-5.50494282681307	8.501429857216e-06	6.1162767461799e-05
16798132	SNORD116-1	small nucleolar RNA, C/D box 116-1	-1.26546966666667	8.8702832	-5.50061308296022	8.59902849628999e-06	6.18182297711396e-05
16996969	GUSBP3	glucuronidase, beta pseudogene 3	-1.722417	4.5344128	-5.48181820770851	9.03596237781724e-06	6.45209720499527e-05
16855244	MIR4320	microRNA 4320	-1.61283433333334	4.1854964	-5.47210702950936	9.2704264809114e-06	6.58986847805817e-05
16920338	ATP9A	ATPase, class II, type 9A	-1.01245766666667	8.1109684	-5.45990099307707	9.57384674631314e-06	6.78361179800149e-05
17043177	SNORD13P2	small nucleolar RNA, C/D box 13 pseudogene 2	-1.03050933333333	5.4439344	-5.45132220704846	9.793072694717e-06	6.9149355861436e-05
17087107	MIR23B,C9orf3,MIR24-1	microRNA 23b,chromosome 9 open reading frame 3,microRNA 24-1	-1.10109200000001	6.9557468	-5.44917393247205	9.84875841381374e-06	6.94738713887024e-05
16867005	ZNF77	zinc finger protein 77	-1.00019433333333	6.8670464	-5.43247160118131	1.0292731746518e-05	7.22489074364303e-05
16841435	TMEM220	transmembrane protein 220	-1.23124466666667	6.3657192	-5.42488021928372	1.05011370895421e-05	7.35471967320754e-05
16715997	NUTM2B-AS1	NUTM2B antisense RNA 1	-1.37636266666667	7.2848584	-5.40295460179897	1.11272479785319e-05	7.73653802625162e-05
17023476	LOC102723409	uncharacterized LOC102723409	-1.235486	5.3540244	-5.40261294959762	1.11372962425752e-05	7.74164030058714e-05
16687847	TACSTD2	tumor-associated calcium signal transducer 2	-1.09797300000001	9.6842992	-5.40226458180038	1.11475514307209e-05	7.74356118169631e-05
16677898	LOC100287497,LOC100287934	uncharacterized LOC100287497,uncharacterized LOC100287934	-1.60747266666667	4.9626344	-5.38940461301017	1.15328533182666e-05	7.97005530840735e-05
16742742	MIR708	microRNA 708	-1.45156133333334	3.5346152	-5.38720182380355	1.16001851216348e-05	8.00690236143962e-05
17029712	HLA-DRB1,HLA-DRB4,HLA-DRB3,HLA-DRB5,HLA-DQB1	major histocompatibility complex, class II, DR beta 1,major histocompatibility complex, class II, DR beta 4,major histocompatibility complex, class II, DR beta 3,major histocompatibility complex, class II, DR beta 5,major histocompatibility complex, class II, DQ beta 1	-2.29169466666667	7.6851672	-5.37044569729357	1.21254956471948e-05	8.32524117146616e-05
16732755	GRAMD1B	GRAM domain containing 1B	-1.72774033333334	7.0375528	-5.36951095494017	1.21554959630016e-05	8.34182955001186e-05
17003876	MIR340	microRNA 340	-1.141832	3.6162828	-5.36735214406559	1.22250684475115e-05	8.38152100976614e-05
17117684	NPIPB3	nuclear pore complex interacting protein family, member B3	-1.52701533333334	7.6959288	-5.36273854166377	1.23750993554609e-05	8.46204436300052e-05
16773165	TNFRSF19	tumor necrosis factor receptor superfamily, member 19	-1.589785	7.223254	-5.35673801338597	1.25730098411947e-05	8.58299446004998e-05
16720601	MUC5B	mucin 5B, oligomeric mucus/gel-forming	-1.834533	8.3803672	-5.3539373274289	1.26664705280356e-05	8.63647724380543e-05
17121598	CCDC144A,CCDC144B,CCDC144CP,USP32P2	coiled-coil domain containing 144A,coiled-coil domain containing 144B (pseudogene),coiled-coil domain containing 144C, pseudogene,ubiquitin specific peptidase 32 pseudogene 2	-1.46915533333334	3.4788828	-5.30288606011732	1.44981365572836e-05	9.74123385007139e-05
17121590	CCDC144A,CCDC144CP,CCDC144B	coiled-coil domain containing 144A,coiled-coil domain containing 144C, pseudogene,coiled-coil domain containing 144B (pseudogene)	-2.079221	5.0050164	-5.29145316805219	1.49436052476919e-05	0.000100099380614609
17020069	GSTA1	glutathione S-transferase alpha 1	-2.32375766666667	6.9027004	-5.2780690043825	1.54826368629631e-05	0.000103105699892306
17118281	LOC100506458	putative uncharacterized protein LOC65996-like	-1.06197433333333	5.4256904	-5.26839852931609	1.58842397774162e-05	0.000105485087447932
16743342	TAF1D,SNORA8,SNORA1,SNORA18,SNORA40,SNORA32,SNORD5,MIR1304	TATA box binding protein (TBP)-associated factor, RNA polymerase I, D, 41kDa,small nucleolar RNA, H/ACA box 8,small nucleolar RNA, H/ACA box 1,small nucleolar RNA, H/ACA box 18,small nucleolar RNA, H/ACA box 40,small nucleolar RNA, H/ACA box 32,small nucleolar RNA, C/D box 5,microRNA 1304	-1.30911533333334	7.0578168	-5.26822890862195	1.58913766602601e-05	0.000105507957194277
16832194	CCDC144CP	coiled-coil domain containing 144C, pseudogene	-1.140384	4.8457476	-5.26112882335995	1.61930282047707e-05	0.000107013329350473
16810974	SNORD16,RPL4,SNORD18A,SNORD18B,SNORD18C	small nucleolar RNA, C/D box 16,ribosomal protein L4,small nucleolar RNA, C/D box 18A,small nucleolar RNA, C/D box 18B,small nucleolar RNA, C/D box 18C	-1.18317666666667	7.178988	-5.24770266594571	1.6779282383861e-05	0.000110402422483769
16682485	MIR1290	microRNA 1290	-1.45435166666667	5.130434	-5.24500705803088	1.6899535503377e-05	0.000111040209244705
16884030	SULT1C2	sulfotransferase family, cytosolic, 1C, member 2	-2.63383533333334	7.0436668	-5.24319279073892	1.69809590003715e-05	0.000111447052074802
16734524	SNORA54	small nucleolar RNA, H/ACA box 54	-1.16871	6.389384	-5.24055055852489	1.71002474627099e-05	0.000112049763706917
16837571	GPRC5C	G protein-coupled receptor, class C, group 5, member C	-1.09797366666667	8.4227168	-5.23514939096047	1.73467218985084e-05	0.000113404690599196
16666013	SRSF11	serine/arginine-rich splicing factor 11	-1.04331500000001	8.698448	-5.22834650579665	1.76622521326888e-05	0.000115046256538711
16961056	SPTSSB	serine palmitoyltransferase, small subunit B	-1.77041466666667	5.6770932	-5.22697902326162	1.77263718312575e-05	0.000115437592169409
17047086	MIR590	microRNA 590	-1.776609	4.6021376	-5.22570880655344	1.77861405185625e-05	0.000115721304594583
16852647	ZNF532	zinc finger protein 532	-1.08670633333334	6.9754952	-5.22193122901883	1.79650905273673e-05	0.000116699561454378
17121594	CCDC144A,CCDC144CP,CCDC144B	coiled-coil domain containing 144A,coiled-coil domain containing 144C, pseudogene,coiled-coil domain containing 144B (pseudogene)	-1.88406533333334	5.0379688	-5.21055311880801	1.85151035728916e-05	0.000119764628464758
17125862	TAS2R45,TAS2R43	taste receptor, type 2, member 45,taste receptor, type 2, member 43	-1.29212933333334	3.5962844	-5.21000675734593	1.85419363994637e-05	0.000119901444317854
16995024	MIR579	microRNA 579	-1.39087933333334	5.5306464	-5.20972036965055	1.85560170450966e-05	0.000119947748946851
16761502	TAS2R14	taste receptor, type 2, member 14	-1.49883333333334	5.471364	-5.19531803208112	1.92781675247837e-05	0.000123793654307832
17035322	DPCR1	diffuse panbronchiolitis critical region 1	-2.78537833333334	8.239672	-5.19264142357665	1.9415456914921e-05	0.000124451467041144
17007257	HLA-DRA	major histocompatibility complex, class II, DR alpha	-3.635871	5.9483304	-5.19230092577439	1.94329921451949e-05	0.000124535924763587
17120558	TSSC2	tumor suppressing subtransferable candidate 2 pseudogene	-1.114351	4.0122984	-5.16776156736321	2.07395706428719e-05	0.000131815082023628
17117613	ANKRD10-IT1	ANKRD10 intronic transcript 1	-1.15899866666667	6.9662048	-5.15689104132995	2.13462405539668e-05	0.000135129790912094
16888183	TTN-AS1	TTN antisense RNA 1	-1.13046233333333	5.7465476	-5.14778086098592	2.18683811189906e-05	0.000138037512193646
16970188	LOC645513	uncharacterized LOC645513	-1.08442766666667	5.5007904	-5.14651741337938	2.19418004824928e-05	0.000138378652976675
17114680	MIR505	microRNA 505	-1.003115	3.2399	-5.13178292258733	2.2816531433793e-05	0.000143042678633318
17019935	PKHD1	polycystic kidney and hepatic disease 1 (autosomal recessive)	-1.00649633333334	5.2157512	-5.11417871384754	2.39076771795984e-05	0.000149033041532609
16761521	TAS2R46	taste receptor, type 2, member 46	-1.61421566666667	4.4010296	-5.09507078762206	2.5151425945344e-05	0.000155429610173595
16730591	DYNC2H1	dynein, cytoplasmic 2, heavy chain 1	-1.048258	5.5077612	-5.06970783484182	2.69032473669069e-05	0.000164335872145641
17121592	CCDC144A,CCDC144CP,CCDC144B	coiled-coil domain containing 144A,coiled-coil domain containing 144C, pseudogene,coiled-coil domain containing 144B (pseudogene)	-1.953342	4.8269808	-5.04901836688874	2.84226080662819e-05	0.00017206328528434
16810976	SNORD18A,RPL4,SNORD16,SNORD18B,SNORD18C	small nucleolar RNA, C/D box 18A,ribosomal protein L4,small nucleolar RNA, C/D box 16,small nucleolar RNA, C/D box 18B,small nucleolar RNA, C/D box 18C	-1.439751	5.7968544	-5.04895659378677	2.84272710470119e-05	0.00017206328528434
17052544	MGAM2	maltase-glucoamylase 2 (putative)	-1.48281700000001	10.2589308	-5.04830304021764	2.84766519887483e-05	0.000172289172102192
16810972	SNORD18B,RPL4,SNORD16,SNORD18A,SNORD18C	small nucleolar RNA, C/D box 18B,ribosomal protein L4,small nucleolar RNA, C/D box 16,small nucleolar RNA, C/D box 18A,small nucleolar RNA, C/D box 18C	-1.25911966666667	4.2068592	-5.04584336870635	2.86632716611043e-05	0.000173234822950305
16880814	MEIS1	Meis homeobox 1	-1.01331833333334	4.400178	-5.03174524819385	2.97568426032856e-05	0.000179048701839357
16852369	SMAD4	SMAD family member 4	-1.48030133333334	4.7948972	-5.03058665700837	2.984855293088e-05	0.000179524907091013
16866389	LOC101928344,LINC01347,LOC729218,GTF2IP20,LOC101930131,LOC100134822,LOC101926918,LOC100996442,FAM157A,LOC101926901	protein GVQW1-like,long intergenic non-protein coding RNA 1347,uncharacterized LOC729218,general transcription factor IIi pseudogene 20,uncharacterized LOC101930131,uncharacterized LOC100134822,uncharacterized LOC101926918,uncharacterized LOC100996442,family with sequence similarity 157, member A,uncharacterized LOC101926901	-1.00368	7.97903	-5.02928656786145	2.99518014381992e-05	0.000180070078974729
17032389	HLA-DRB3,HLA-DRB5,HLA-DRB1	major histocompatibility complex, class II, DR beta 3,major histocompatibility complex, class II, DR beta 5,major histocompatibility complex, class II, DR beta 1	-1.28001733333334	6.3405196	-5.02266020267438	3.04836372600369e-05	0.000182959167409729
16860834	GRAMD1A	GRAM domain containing 1A	-1.267775	8.800362	-5.01060996967066	3.14751913354885e-05	0.000188080891291272
16728384	MIR548K	microRNA 548k	-1.59430733333334	3.2979716	-5.00899976961644	3.1610114262082e-05	0.000188729227660067
17006524	DPCR1	diffuse panbronchiolitis critical region 1	-2.664954	7.5982956	-5.00536962710065	3.1916425322497e-05	0.000190200324371802
17070456	CA2	carbonic anhydrase II	-1.16458133333334	10.6265792	-5.00122357458762	3.22699120046131e-05	0.000191826699138533
